feature,cluster_0_mean,cluster_1_mean,cluster_0_median,cluster_1_median,mean_difference_1_minus_0,median_difference_1_minus_0,cohen_d_1_minus_0,mann_whitney_u,mann_whitney_p_value,rank_biserial_1_minus_0,standardized_mean_cluster_0,standardized_mean_cluster_1,standardized_mean_difference_1_minus_0,zero_fraction_cluster_0,zero_fraction_cluster_1,zero_fraction_difference_1_minus_0,feature_cluster,PC1_loading,PC2_loading,mann_whitney_p_fdr_bh,significant_fdr_0.05,absolute_standardized_mean_difference,absolute_rank_biserial
D214,0.04649076906307776,0.22723799765753427,0.0,0.0,0.18074722859445652,0.0,1.28876713945185,184216.5,5.658664656378048e-23,0.3722206082817494,-0.02469942605357139,1.244445055137476,1.2691444811910473,0.8926046764545948,0.5342465753424658,-0.35835810111212907,6,0.0253721758105078,0.0535993170690114,1.092436648939651e-22,True,1.2691444811910473,0.3722206082817494
D194,0.27204259942740616,0.7611144416301371,0.0,0.836707611,0.4890718422027309,0.836707611,1.285022181679839,231065.0,1.7370610331230967e-35,0.7211930247975746,-0.024629850116352003,1.2409395716156468,1.2655694217319988,0.6631321370309952,0.1095890410958904,-0.5535430959351048,6,0.0264306181071348,-0.0363563817010453,4.454824420740045e-35,True,1.2655694217319988,0.7211930247975746
D207,0.6812826267561176,0.5937823814246576,0.705213061,0.578542612,-0.08750024533146006,-0.12667044900000002,-1.256379361546506,70271.5,7.21117031828458e-15,-0.47655068642129805,0.024097096048189843,-1.2140975241814553,-1.2381946202296452,0.0002718868950516585,0.0,-0.0002718868950516585,6,-0.0296142317184757,0.0573096818651209,1.2076538243874177e-14,True,1.2381946202296452,0.47655068642129805
D711,0.009667089592441546,0.07762557078082191,0.0,0.0,0.06795848118838037,0.0,1.2472517700259935,158294.5,1.3722454171625634e-12,0.1791287701028701,-0.023927098413485375,1.2055324378739583,1.2294595362874436,0.955410549211528,0.7808219178082192,-0.17458863140330882,6,0.0218407159247516,-0.0342591067897952,2.1431698088269246e-12,True,1.2294595362874436,0.1791287701028701
D766,0.017922185976889615,0.09760456623287671,0.0,0.0,0.07968238025598709,0.0,1.2452681570691395,179081.5,2.095260942276131e-14,0.33397021907379676,-0.02389014017091622,1.20367034998123,1.2275604901521462,0.844752582925503,0.5342465753424658,-0.31050600758303726,6,0.0299680416953666,-0.0523436834613059,3.4589224581518076e-14,True,1.2275604901521462,0.33397021907379676
D185,0.043653248168026106,0.17797666165753426,0.0,0.0,0.13432341348950816,0.0,1.2385823926575312,169923.5,1.3640418424417853e-08,0.2657526797619314,-0.023765535102534596,1.1973923028372906,1.2211578379398251,0.8134855899945622,0.589041095890411,-0.22444449410415124,6,0.0277655107608308,0.0020295127644757,1.970912849266197e-08,True,1.2211578379398251,0.2657526797619314
D146,0.14529030788036978,0.33757077620547943,0.0952,0.30952381,0.19228046832510964,0.21432381,1.2348908201077302,215782.5,3.5344236225093277e-19,0.6073543542872466,-0.023696709269032185,1.193924612212343,1.2176213214813751,0.20663404023926046,0.0,-0.20663404023926046,6,0.0248382623718586,0.0367208091628926,6.314715726591215e-19,True,1.2176213214813751,0.6073543542872466
D777,0.01191770890266449,0.09360730595890411,0.0,0.0,0.08168959705623963,0.0,1.2270568838931941,169004.0,4.943237386250283e-24,0.2589033646934382,-0.023550595231223357,1.1865628665813617,1.210113461812585,0.9556824361065797,0.6986301369863014,-0.25705229912027827,4,0.0221304707428942,-0.0168248121020121,9.707810285124521e-24,True,1.210113461812585,0.2589033646934382
D809,0.017345967015497555,0.074773516,0.0,0.0417,0.05742754898450245,0.0417,1.2232319765635045,201091.5,2.9837377322481197e-24,0.4979217412679613,-0.02347922682999426,1.1829670723386125,1.206446299168607,0.7936378466557912,0.3287671232876712,-0.46487072336811996,6,0.028588750283568,-0.0359342614795842,5.907970723397274e-24,True,1.206446299168607,0.4979217412679613
D380,0.004622077215878194,0.05650684931506849,0.0,0.0,0.0518847720991903,0.0,1.221284677756502,162725.5,6.435315365337934e-30,0.21213509426653854,-0.023442885311464944,1.1811360571995622,1.2045789425110272,0.978520935290919,0.7671232876712328,-0.21139764761968616,6,0.0297050314273419,0.0276523409880089,1.4381170993279307e-29,True,1.2045789425110272,0.21213509426653854
D150,0.13410055341190866,0.28686317484931506,0.117647059,0.235294118,0.1527626214374064,0.117647059,1.2205685800190578,196293.5,5.629278175420281e-12,0.46218165024171864,-0.023429519906454047,1.1804626604922892,1.2038921803987432,0.24524197933659597,0.0273972602739726,-0.21784471906262337,6,0.028658370224221,-0.0092499378256767,8.617507339024438e-12,True,1.2038921803987432,0.46218165024171864
D806,0.06238075253887982,0.15595079039726029,0.0769,0.153846154,0.09357003785838047,0.07694615400000002,1.2137426086135923,173543.0,3.7754642638171506e-06,0.29271417610821837,-0.023302085867816905,1.1740420797511084,1.1973441656189254,0.4801522566612289,0.3698630136986301,-0.11028924296259879,6,0.0389304683586145,-0.050580135984649,5.1754391782108875e-06,True,1.1973441656189254,0.29271417610821837
D136,0.13678931773762915,0.29223744280821917,0.111111111,0.222222222,0.15544812507059003,0.111111111,1.2082300048425176,195467.5,3.739437523456598e-12,0.4560288125619194,-0.02319912812967208,1.168854702204561,1.1920538303342332,0.322457857531267,0.0958904109589041,-0.22656744657236288,5,0.0196868257602708,-0.0327007222036311,5.762547846568372e-12,True,1.1920538303342332,0.4560288125619194
D630,0.0012313597555736815,0.017726027410958904,0.0,0.0,0.016494667655385223,0.0,1.2058162796205618,152822.0,1.0958720218474015e-21,0.13836435823519344,-0.02315403545240325,1.1665827725197144,1.1897368079721178,0.9874932028276238,0.8493150684931506,-0.13817813433447312,6,0.0365254042931666,0.0058797229193657,2.052913895374512e-21,True,1.1897368079721178,0.13836435823519344
D346,0.010059815109026645,0.09132420087671234,0.0,0.0,0.08126438576768569,0.0,1.2022046665223567,158255.0,3.2604531159794476e-18,0.1788345363397319,-0.023086550443224736,1.1631826373997323,1.186269187842957,0.9722675367047309,0.7945205479452054,-0.17774698875952544,6,0.0245111728325679,-0.0250976414921648,5.722259887893222e-18,True,1.186269187842957,0.1788345363397319
D118,0.03951020664573137,0.2023659749041096,0.0,0.0,0.16285576825837822,0.0,1.198725997095274,171850.0,8.312900473075997e-14,0.2801030935514388,-0.023021534116514548,1.1599068832950752,1.1829284174115897,0.8920609026644916,0.6301369863013698,-0.26192391636312173,6,0.0245968591473001,-0.0510397337462929,1.3498751936420137e-13,True,1.1829284174115897,0.2801030935514388
D612,0.013220500271886895,0.0839041095890411,0.0,0.0,0.0706836093171542,0.0,1.187586610599372,175460.5,8.753441127140178e-23,0.30699754929346645,-0.022813237482161176,1.1494121569779279,1.172225394460089,0.9303969548667754,0.6301369863013698,-0.3002599685654056,6,0.027190016051074,0.047469897551986,1.6805639733045368e-22,True,1.172225394460089,0.30699754929346645
D459,0.05202102587466014,0.1796042617260274,0.0,0.0,0.12758323585136724,0.0,1.14977769461653,170747.0,3.800753519624251e-07,0.2718868950516584,-0.022105105243615017,1.1137339326851534,1.1358390379287684,0.7289287656334965,0.5205479452054794,-0.2083808204280171,6,0.0218895871683117,0.0477267673117152,5.304264450078021e-07,True,1.1358390379287684,0.2718868950516584
D67,0.15123442110059818,0.27279515087671236,0.133960907,0.276973213,0.12156072977611418,0.143012306,1.1482848043204212,197720.0,4.030583898285626e-12,0.4728075860168197,-0.022077108880464325,1.1123233761965468,1.134400485077011,0.12370853724850463,0.0273972602739726,-0.09631127697453203,6,0.0206158303798259,0.0715648600825766,6.197468604664845e-12,True,1.134400485077011,0.4728075860168197
D141,0.007640021750951604,0.05136986301369863,0.0,0.0,0.043729841262747024,0.0,1.143247452781981,189350.5,1.0744435750791009e-36,0.41046354853367295,-0.021982623009233978,1.107562841478941,1.1295454644881748,0.9260467645459489,0.5205479452054794,-0.4054988193404695,5,0.0192932917906223,-0.0348632784507131,2.872070325692212e-36,True,1.1295454644881748,0.41046354853367295
D38,0.08569475113811854,0.17022003552054796,0.0734,0.168549409,0.08452528438242941,0.095149409,1.1348363913373625,204609.5,1.4954126892599895e-14,0.5241271685773239,-0.021824788551769815,1.0996105793617597,1.1214353679135294,0.1212615551930397,0.0136986301369863,-0.1075629250560534,6,0.0235130444458582,0.0301478324357447,2.4745519500849825e-14,True,1.1214353679135294,0.5241271685773239
D376,0.023382272979880367,0.13013698628767123,0.0,0.0,0.10675471330779086,0.0,1.131163636872662,166546.5,7.140227863753573e-13,0.24059755525263138,-0.021755842468815643,1.0961368301411514,1.117892672609967,0.9165307232191409,0.684931506849315,-0.23159921636982583,6,0.0315137800132687,0.0438135546161738,1.1227281369476771e-12,True,1.117892672609967,0.24059755525263138
D152,0.1273561067474171,0.2469908260958904,0.121212121,0.242424242,0.1196347193484733,0.121212121,1.1303962597894657,204935.0,1.0618124383864232e-14,0.5265518037647023,-0.021741435004378817,1.0954109307685693,1.117152365772948,0.1370309951060359,0.0136986301369863,-0.12333236496904959,6,0.0267394645290562,0.064988566201886,1.7654536954032636e-14,True,1.117152365772948,0.5265518037647023
D601,0.0030813848083197396,0.050228310493150685,0.0,0.0,0.04714692568483095,0.0,1.1272045016780146,146026.0,1.2479955805712812e-13,0.0877412530633832,-0.021681502420181624,1.092391313718193,1.1140728161383746,0.9915715062533986,0.9041095890410958,-0.08746191721230279,6,0.0159111566408354,0.0268288313844321,2.0124290684386087e-13,True,1.1140728161383746,0.0877412530633832
D748,0.033815932572050025,0.11558219178082192,0.0,0.0,0.0817662592087719,0.0,1.1137701443743355,164384.5,3.0240789782049247e-05,0.22449291231833857,-0.021429109678211156,1.0796748684446673,1.1011039781228784,0.7245785753126699,0.5616438356164384,-0.1629347396962315,6,0.0380401320446051,-0.0084857044954679,4.065251237625576e-05,True,1.1011039781228784,0.22449291231833857
D700,0.016824406384176184,0.07819680368493151,0.0,0.0417,0.061372397300755326,0.0417,1.099419101993214,191714.0,2.9124301091777473e-19,0.4280691561077714,-0.021159261604889547,1.0660789614079955,1.087238223012885,0.8066884176182708,0.410958904109589,-0.3957295135086818,6,0.0341558301153046,-0.0093730134500838,5.216852901748799e-19,True,1.087238223012885,0.4280691561077714
D208,0.6465427126022294,0.49613004075342465,0.592609916,0.494647126,-0.15041267184880475,-0.09796279000000002,-1.0956974621252245,61503.5,1.0626556211451882e-15,-0.5418631328819266,0.02108924315214308,-1.062551182377862,-1.083640425530005,0.0,0.0,0.0,6,-0.0271865985954108,0.0428563330384348,1.8146084931103338e-15,True,1.083640425530005,0.5418631328819266
D363,0.00847380823817292,0.06392694064383563,0.0,0.0,0.05545313240566271,0.0,1.094019725216498,164205.0,4.4253465643310584e-20,0.22315582471116668,-0.021057673194465366,1.0609605754690903,1.0820182486635557,0.9600326264274062,0.7397260273972602,-0.22030659903014593,6,0.0219010943012359,0.04970678584994,8.051350424633733e-20,True,1.0820182486635557,0.22315582471116668
D697,0.035535617183251766,0.12876712328767123,0.0,0.0,0.09323150610441946,0.0,1.0934442845098498,165885.5,1.767768722378019e-06,0.23567379531758625,-0.02104684438516302,1.060414981488076,1.081461825873239,0.7843936922240348,0.589041095890411,-0.19535259633362378,6,0.0335681891696803,-0.0271524385680497,2.4522939362329805e-06,True,1.081461825873239,0.23567379531758625
D211,0.12459045969603046,0.445693043,0.0,0.786310365,0.32110258330396957,0.786310365,1.0662041211634337,185977.5,4.561436533481932e-19,0.38533821984848826,-0.020533797729362372,1.0345658636793782,1.0550996614087407,0.8504622077215879,0.4794520547945205,-0.37101015292706735,6,0.0154502686955276,0.01294763169731,8.128713822487034e-19,True,1.0550996614087407,0.38533821984848826
D109,0.02528548125285481,0.11187214612328766,0.0,0.0,0.08658666487043286,0.0,1.0433885807281758,170925.5,3.1747990384145425e-13,0.27321653370280163,-0.020103441137444906,1.0128829658016745,1.0329864069391195,0.8920609026644916,0.6301369863013698,-0.26192391636312173,6,0.0242242557371677,-0.04771927394819,5.04916551875997e-13,True,1.0329864069391195,0.27321653370280163
D673,0.044816023235454056,0.1575342465890411,0.0,0.0,0.11271822335358705,0.0,1.0375682708212728,167837.5,1.428917142564434e-07,0.2502141574858283,-0.019993563394565143,1.0073469337700063,1.0273404971645714,0.8039695486677542,0.589041095890411,-0.21492845277734318,6,0.0212466208791293,0.0412907397436675,2.0103186519884245e-07,True,1.0273404971645714,0.2502141574858283
D258,0.005641653072321914,0.05136986301369863,0.0,0.0,0.04572820994137671,0.0,1.0352038745817997,155422.5,1.8390147640118457e-18,0.1577353683881204,-0.01994891688762212,1.0050974837352622,1.0250464006228843,0.9793365959760739,0.821917808219178,-0.15741878775689588,6,0.0157076067848348,-0.0370256184640021,3.2439473629142965e-18,True,1.0250464006228843,0.1577353683881204
D266,0.0053697661772702555,0.05136986301369863,0.0,0.0,0.046000096836428375,0.0,1.0318109829678421,150161.5,7.007823153338788e-12,0.11854641072053762,-0.019884838757053002,1.001868999293713,1.021753838050766,0.9804241435562806,0.863013698630137,-0.11741044492614361,6,0.0141907774445142,-0.0362566301708517,1.0657411578928792e-11,True,1.021753838050766,0.11854641072053762
D429,0.018941453696030452,0.10273972605479452,0.0,0.0,0.08379827235876407,0.0,1.028606794779304,158568.5,8.84803057580963e-09,0.1811697840547648,-0.019824312914449384,0.9988194917718509,1.0186438046863002,0.9265905383360522,0.7534246575342466,-0.17316588080180562,6,0.0319567937774356,0.0345060575459221,1.2891784591588455e-08,True,1.0186438046863002,0.1811697840547648
D375,0.016312805884448067,0.08592677463013698,0.0,0.0,0.06961396874568891,0.0,1.0208821067776546,168881.0,7.812082784113876e-14,0.2579871431018943,-0.019678350634356835,0.9914653922351293,1.011143742869486,0.9110929853181077,0.6575342465753424,-0.25355873874276524,6,0.0348658004822937,0.0319722818702186,1.2715216709506192e-13,True,1.011143742869486,0.2579871431018943
D7,0.276460734923056,0.1866316937123288,0.278448766,0.141380528,-0.08982904121072721,-0.137068238,-1.0073992012131292,66894.5,1.9682916377419669e-13,-0.5017058109305981,0.019423428969243598,-0.9786215308065507,-0.9980449597757943,0.0,0.0,0.0,6,-0.0277091287385176,0.0580643471621971,3.1519877609001544e-13,True,0.9980449597757943,0.5017058109305981
D609,0.025149537792278413,0.09417808219178082,0.0,0.0,0.06902854439950241,0.0,1.0064488418277582,170823.5,1.7472568726739727e-10,0.2724567401878626,-0.019405453127782343,0.9777158438901831,0.9971212970179654,0.8518216421968461,0.6027397260273972,-0.24908191616944886,6,0.0215282947495874,0.0666184780389302,2.6003073372771117e-10,True,0.9971212970179654,0.2724567401878626
D79,0.39031305858455684,0.5068493149863014,0.428571429,0.571428571,0.11653625640174453,0.142857142,1.002312253937174,203414.0,3.892406474934463e-16,0.5152219416448784,-0.019327199221516697,0.9737731333799897,0.9931003326015064,0.0,0.0,0.0,6,0.0281427856050675,0.0055439982065926,6.729409204177741e-16,True,0.9931003326015064,0.5152219416448784
D15,0.5182080639632952,0.4312130929041096,0.539589164,0.362068999,-0.08699497105918563,-0.177520165,-0.9948249411294435,60483.0,8.232443039346391e-16,-0.5494647925093299,0.01918551164207836,-0.9666344084871559,-0.9858199201292343,0.0,0.0,0.0,6,-0.0245305414433743,0.0076107030236493,1.4197389360659409e-15,True,0.9858199201292343,0.5494647925093299
D105,0.5094302517553018,0.7093681916575342,0.570388074,0.694764272,0.1999379399022324,0.124376198,0.9838871804843897,221867.0,1.1442739898965267e-21,0.6526775272445566,-0.0189784223095156,0.9562005103342136,0.9751789326437292,0.0,0.0,0.0,6,0.0341762234968989,-0.0328042607987415,2.1378237176830268e-21,True,0.9751789326437292,0.6526775272445566
D26,0.7442896275280043,0.6354259724520549,0.760631944,0.658708594,-0.10886365507594942,-0.10192334999999997,-0.9723879958061868,73372.0,3.053545123697684e-11,-0.45345519825396474,0.0187605681269627,-0.9452242406982226,-0.9639848088251853,0.0,0.0,0.0,6,-0.0206852184853787,-0.0508742346318138,4.5935364956058225e-11,True,0.9639848088251853,0.45345519825396474
D687,0.017896556108482873,0.07305525117808219,0.0,0.0,0.05515869506959932,0.0,0.9622184050797252,166433.5,3.4022000312504754e-09,0.23975582322137545,-0.01856778906394793,0.935511344893155,0.954079133957103,0.8689505165851006,0.6438356164383562,-0.2251149001467444,6,0.0325155384911999,0.041623884880157,4.999004274247527e-09,True,0.954079133957103,0.23975582322137545
D428,0.019394598526373028,0.09589041098630136,0.0,0.0,0.07649581245992833,0.0,0.9560533970046265,161024.5,1.02970927515054e-09,0.1994644200615283,-0.01845087079146524,0.9296205859042366,0.9480714566957018,0.9206090266449157,0.726027397260274,-0.19458162938464174,6,0.0306277836594375,-0.0013883135848975,1.5194223911457012e-09,True,0.9480714566957018,0.1994644200615283
D470,0.023667772341218054,0.07534063928767123,0.0,0.0,0.05167286694645318,0.0,0.9300628560690973,162749.5,7.208241993756658e-05,0.21231386921123008,-0.017957540942095496,0.9047648710277677,0.9227224119698632,0.7292006525285482,0.5753424657534246,-0.15385818677512353,6,0.0337139540127107,0.0032875343101805,9.61560112410917e-05,True,0.9227224119698632,0.21231386921123008
D173,0.06634758249891246,0.15305062286301369,0.0471,0.0942,0.08670304036410123,0.0471,0.9264347546619163,163688.0,0.0007007979175343933,0.21930471444427058,-0.01788862159835382,0.9012924690239066,0.9191810906222604,0.4679173463839043,0.3698630136986301,-0.09805433268527419,6,0.0147182369925703,-0.0392043895518805,0.0009224518043303093,True,0.9191810906222604,0.21930471444427058
D920,0.0031461197879282215,0.0410958904109589,0.0,0.0,0.03794977062303068,0.0,0.9235522740007989,140069.0,0.0010998205048744821,0.04336782199974665,-0.01783385674253742,0.8985332205349688,0.9163670772775062,0.988036976617727,0.9452054794520548,-0.04283149716567225,9,0.0104770639550086,0.0286411271085662,0.001428738786706103,True,0.9163670772775062,0.04336782199974665
