row_index,binary_selected,binary_k2,binary_k3,binary_k4,binary_k2_aligned_to_mixed,binary_k4_aligned_to_mixed,mixed_classical_selected,mixed_balanced_selected,mixed_balanced_k2,mixed_balanced_k4,Activity
3366,1,1,2,3,1,3,1,2,1,3,1
3367,1,1,2,3,1,3,1,2,1,3,1
3368,2,1,1,2,1,2,0,0,1,2,1
3369,1,1,2,3,1,3,1,2,1,3,1
3370,1,1,2,3,1,3,1,2,1,3,1
3371,1,1,2,3,1,3,1,2,1,3,1
3372,2,1,1,2,1,2,0,0,1,2,1
3373,2,1,1,2,1,2,0,0,1,2,0
3374,2,1,1,2,1,2,0,0,1,2,1
3375,3,0,0,0,0,0,1,1,0,0,1
3376,1,1,2,3,1,3,1,2,1,3,1
3377,0,0,0,1,0,1,1,3,0,1,0
3378,1,1,2,3,1,3,1,2,1,3,1
3379,1,1,2,3,1,3,1,2,1,3,0
3380,3,0,0,0,0,0,1,1,0,0,0
3381,1,1,2,3,1,3,1,2,1,3,0
3382,1,1,2,3,1,3,1,2,1,3,0
3383,2,1,1,2,1,2,0,0,1,2,1
3384,2,1,1,2,1,2,0,0,1,2,0
3385,1,1,2,3,1,3,1,2,1,3,1
3386,3,0,0,0,0,0,1,1,0,0,0
3387,1,1,2,3,1,3,1,2,1,3,1
3388,1,1,2,3,1,3,1,2,1,3,0
3389,3,0,0,0,0,0,1,1,0,0,1
3390,0,0,0,1,0,1,1,3,0,1,0
3391,1,1,2,3,1,3,1,2,1,3,1
3392,0,0,0,1,0,1,1,3,0,1,1
3393,0,0,0,1,0,1,1,3,0,1,0
3394,0,0,0,1,0,1,1,3,0,1,0
3395,0,0,0,1,0,1,1,3,0,1,0
3396,1,1,2,3,1,3,1,2,1,3,1
3397,3,0,0,0,0,0,1,1,0,0,0
3398,1,1,2,3,1,3,1,2,1,3,0
3399,1,1,2,3,1,3,1,2,1,3,1
3400,2,1,1,2,1,2,0,0,1,2,0
3401,1,1,2,3,1,3,1,2,1,3,0
3402,3,0,0,0,0,0,1,1,0,0,0
3403,1,1,2,3,1,3,1,2,1,3,0
3404,2,1,1,2,1,2,0,0,1,2,1
3405,3,0,0,0,0,0,1,1,0,0,1
3406,1,1,2,3,1,3,1,2,1,3,1
3407,2,1,1,2,1,2,0,0,1,2,0
3408,1,1,2,3,1,3,1,2,1,3,1
3409,1,1,2,3,1,3,1,2,1,3,0
3410,2,1,1,2,1,2,0,0,1,2,1
3411,1,1,2,3,1,3,1,2,1,3,0
3412,2,1,1,2,1,2,0,0,1,2,0
3413,1,1,2,3,1,3,1,2,1,3,1
3414,2,1,1,2,1,2,0,0,1,2,1
3415,3,0,0,0,0,0,1,1,0,0,0
3416,1,1,2,3,1,3,1,2,1,3,1
3417,1,1,2,3,1,3,1,2,1,3,1
3418,3,0,0,0,0,0,1,1,0,0,0
3419,3,0,0,0,0,0,1,1,0,0,1
3420,0,0,0,1,0,1,1,3,0,1,0
3421,3,0,0,0,0,0,1,1,0,0,1
3422,1,1,2,3,1,3,1,2,1,3,1
3423,2,1,1,2,1,2,0,0,1,2,0
3424,2,1,1,2,1,2,0,0,1,2,0
3425,1,1,2,3,1,3,1,2,1,3,0
3426,1,1,2,3,1,3,1,2,1,3,1
3427,2,1,1,2,1,2,0,0,1,2,0
3428,2,1,1,2,1,2,0,0,1,2,0
3429,2,1,1,2,1,2,0,0,1,2,1
3430,0,0,0,1,0,1,1,3,0,1,0
3431,2,1,1,2,1,2,0,0,1,2,1
3432,1,1,2,3,1,3,1,2,1,3,0
3433,1,1,2,3,1,3,1,2,1,3,0
3434,3,0,0,0,0,0,1,1,0,0,0
3435,1,1,2,3,1,3,1,2,1,3,0
3436,3,0,0,0,0,0,1,1,0,0,1
3437,2,1,1,2,1,2,0,0,1,2,1
3438,1,1,2,3,1,3,1,2,1,3,0
3439,0,0,0,1,0,1,1,3,0,1,1
3440,2,1,1,2,1,2,0,0,1,2,0
3441,2,1,1,2,1,2,0,0,1,2,1
3442,2,1,1,2,1,2,0,0,1,2,1
3443,3,0,0,0,0,0,1,1,0,0,1
3444,1,1,2,3,1,3,1,2,1,3,1
3445,2,1,1,2,1,2,0,0,1,2,0
3446,2,1,1,2,1,2,0,0,1,2,0
3447,1,1,2,3,1,3,1,2,1,3,0
3448,1,1,2,3,1,3,1,2,1,3,1
3449,1,1,2,3,1,3,1,2,1,3,1
3450,1,1,2,3,1,3,1,2,1,3,0
3451,2,1,1,2,1,2,0,0,1,2,0
3452,3,0,0,0,0,0,1,1,0,0,1
3453,1,1,2,3,1,3,1,2,1,3,0
3454,3,0,0,0,0,0,1,1,0,0,1
3455,2,1,1,2,1,2,0,0,1,2,1
3456,1,1,2,3,1,3,1,2,1,3,1
3457,1,1,2,3,1,3,1,2,1,3,0
3458,3,0,0,0,0,0,1,1,0,0,1
3459,3,0,0,0,0,0,1,1,0,0,1
3460,1,1,2,3,1,3,1,2,1,3,1
3461,3,0,0,0,0,0,1,1,0,0,1
3462,3,0,0,0,0,0,1,1,0,0,0
3463,0,0,0,1,0,1,1,3,0,1,0
3464,2,1,1,2,1,2,0,0,1,2,1
3465,0,0,0,1,0,1,1,3,0,1,0
3466,2,1,1,2,1,2,0,0,1,2,1
3467,1,1,2,3,1,3,1,2,1,3,0
3468,2,1,1,2,1,2,0,0,1,2,1
3469,0,0,0,1,0,1,1,3,0,1,1
3470,3,0,0,0,0,0,1,1,0,0,1
3471,2,1,1,2,1,2,0,0,1,2,0
3472,2,1,1,2,1,2,0,0,1,2,1
3473,1,1,2,3,1,3,1,2,1,3,0
3474,0,0,0,1,0,1,1,3,0,1,1
3475,0,0,0,1,0,1,1,3,0,1,0
3476,2,1,1,2,1,2,0,0,1,2,1
3477,3,0,0,0,0,0,1,1,0,0,1
3478,1,1,2,3,1,3,1,2,1,3,1
3479,2,1,1,2,1,2,0,0,1,2,0
3480,1,1,2,3,1,3,1,2,1,3,1
3481,1,1,2,3,1,3,1,2,1,3,0
3482,2,1,1,2,1,2,0,0,1,2,1
3483,2,1,1,2,1,2,0,0,1,2,0
3484,3,0,0,0,0,0,1,1,0,0,0
3485,1,1,2,3,1,3,1,2,1,3,1
3486,2,1,1,2,1,2,0,0,1,2,1
3487,1,1,2,3,1,3,1,2,1,3,1
3488,0,0,0,1,0,1,1,3,0,1,0
3489,0,0,0,1,0,1,1,3,0,1,1
3490,1,1,2,3,1,3,1,2,1,3,1
3491,2,1,1,2,1,2,0,0,1,2,1
3492,1,1,2,3,1,3,1,2,1,3,1
3493,3,0,0,0,0,0,1,1,0,0,0
3494,2,1,1,2,1,2,0,0,1,2,1
3495,0,0,0,1,0,1,1,3,0,1,0
3496,2,1,1,2,1,2,0,0,1,2,0
3497,2,1,1,2,1,2,0,0,1,2,0
3498,1,1,2,3,1,3,1,2,1,3,0
3499,1,1,2,3,1,3,1,2,1,3,0
3500,3,0,0,0,0,0,1,1,0,0,1
3501,1,1,2,3,1,3,1,2,1,3,1
3502,2,1,1,2,1,2,0,0,1,2,0
3503,1,1,2,3,1,3,1,2,1,3,0
3504,3,0,0,0,0,0,1,1,0,0,1
3505,2,1,1,2,1,2,0,0,1,2,0
3506,3,0,0,0,0,0,1,1,0,0,1
3507,1,1,2,3,1,3,1,2,1,3,0
3508,0,0,0,1,0,1,1,3,0,1,1
3509,2,1,1,2,1,2,0,0,1,2,0
3510,3,0,0,0,0,0,1,1,0,0,1
3511,1,1,2,3,1,3,1,2,1,3,1
3512,3,0,0,0,0,0,1,1,0,0,0
3513,2,1,1,2,1,2,0,0,1,2,1
3514,2,1,1,2,1,2,0,0,1,2,0
3515,2,1,1,2,1,2,0,0,1,2,1
3516,3,0,0,0,0,0,1,1,0,0,0
3517,2,1,1,2,1,2,0,0,1,2,1
3518,1,1,2,3,1,3,1,2,1,3,1
3519,3,0,0,0,0,0,1,1,0,0,1
3520,3,0,0,0,0,0,1,1,0,0,0
3521,2,1,1,2,1,2,0,0,1,2,1
3522,1,1,2,3,1,3,1,2,1,3,1
3523,2,1,1,2,1,2,0,0,1,2,1
3524,2,1,1,2,1,2,0,0,1,2,1
3525,1,1,2,3,1,3,1,2,1,3,1
3526,2,1,1,2,1,2,0,0,1,2,1
3527,1,1,2,3,1,3,1,2,1,3,1
3528,1,1,2,3,1,3,1,2,1,3,1
3529,1,1,2,3,1,3,1,2,1,3,1
3530,1,1,2,3,1,3,1,2,1,3,1
3531,2,1,1,2,1,2,0,0,1,2,1
3532,2,1,1,2,1,2,0,0,1,2,0
3533,3,0,0,0,0,0,1,1,0,0,1
3534,1,1,2,3,1,3,1,2,1,3,1
3535,3,0,0,0,0,0,1,1,0,0,1
3536,1,1,2,3,1,3,1,2,1,3,0
3537,2,1,1,2,1,2,0,0,1,2,0
3538,2,1,1,2,1,2,0,0,1,2,0
3539,1,1,2,3,1,3,1,2,1,3,1
3540,3,0,0,0,0,0,1,1,0,0,1
3541,2,1,1,2,1,2,0,0,1,2,0
3542,3,0,0,0,0,0,1,1,0,0,1
3543,2,1,1,2,1,2,0,0,1,2,0
3544,0,0,0,1,0,1,1,3,0,1,0
3545,1,1,2,3,1,3,1,2,1,3,1
3546,3,0,0,0,0,0,1,1,0,0,0
3547,2,1,1,2,1,2,0,0,1,2,0
3548,1,1,2,3,1,3,1,2,1,3,1
3549,0,0,0,1,0,1,1,3,0,1,1
3550,0,0,0,1,0,1,1,3,0,1,0
3551,1,1,2,3,1,3,1,2,1,3,0
3552,2,1,1,2,1,2,0,0,1,2,0
3553,2,1,1,2,1,2,0,0,1,2,1
3554,2,1,1,2,1,2,0,0,1,2,1
3555,0,0,0,1,0,1,1,3,0,1,1
3556,2,1,1,2,1,2,0,0,1,2,1
3557,3,0,0,0,0,0,1,1,0,0,0
3558,2,1,1,2,1,2,0,0,1,2,0
3559,1,1,2,3,1,3,1,2,1,3,0
3560,3,0,0,0,0,0,1,1,0,0,1
3561,2,1,1,2,1,2,0,0,1,2,0
3562,3,0,0,0,0,0,1,1,0,0,1
3563,1,1,2,3,1,3,1,2,1,3,0
3564,2,1,1,2,1,2,0,0,1,2,1
3565,3,0,0,0,0,0,1,1,0,0,1
3566,3,0,0,0,0,0,1,1,0,0,0
3567,1,1,2,3,1,3,1,2,1,3,0
3568,2,1,1,2,1,2,0,0,1,2,0
3569,2,1,1,2,1,2,0,0,1,2,1
3570,1,1,2,3,1,3,1,2,1,3,1
3571,2,1,1,2,1,2,0,0,1,2,0
3572,3,0,0,0,0,0,1,1,0,0,0
3573,1,1,2,3,1,3,1,2,1,3,0
3574,2,1,1,2,1,2,0,0,1,2,0
3575,3,0,0,0,0,0,1,1,0,0,0
3576,2,1,1,2,1,2,0,0,1,2,0
3577,1,1,2,3,1,3,1,2,1,3,0
3578,1,1,2,3,1,3,1,2,1,3,0
3579,2,1,1,2,1,2,0,0,1,2,1
3580,1,1,2,3,1,3,1,2,1,3,0
3581,2,1,1,2,1,2,0,0,1,2,1
3582,0,0,0,1,0,1,1,3,0,1,0
3583,3,0,0,0,0,0,1,1,0,0,1
3584,1,1,2,3,1,3,1,2,1,3,1
3585,2,1,1,2,1,2,0,0,1,2,1
3586,2,1,1,2,1,2,0,0,1,2,0
3587,3,0,0,0,0,0,1,1,0,0,1
3588,0,0,0,1,0,1,1,3,0,1,1
3589,2,1,1,2,1,2,0,0,1,2,1
3590,1,1,2,3,1,3,1,2,1,3,0
3591,1,1,2,3,1,3,1,2,1,3,1
3592,2,1,1,2,1,2,0,0,1,2,1
3593,0,0,0,1,0,1,1,3,0,1,1
3594,2,1,1,2,1,2,0,0,1,2,0
3595,3,0,0,0,0,0,1,1,0,0,0
3596,0,0,0,1,0,1,1,3,0,1,0
3597,1,1,2,3,1,3,1,2,1,3,1
3598,2,1,1,2,1,2,0,0,1,2,1
3599,2,1,1,2,1,2,0,0,1,2,1
3600,1,1,2,3,1,3,1,2,1,3,1
3601,1,1,2,3,1,3,1,2,1,3,1
3602,1,1,2,3,1,3,1,2,1,3,0
3603,3,0,0,0,0,0,1,1,0,0,1
3604,3,0,0,0,0,0,1,1,0,0,0
3605,3,0,0,0,0,0,1,1,0,0,0
3606,2,1,1,2,1,2,0,0,1,2,1
3607,1,1,2,3,1,3,1,2,1,3,1
3608,1,1,2,3,1,3,1,2,1,3,1
3609,3,0,0,0,0,0,1,1,0,0,1
3610,2,1,1,2,1,2,0,0,1,2,1
3611,3,0,0,0,0,0,1,1,0,0,1
3612,2,1,1,2,1,2,0,0,1,2,0
3613,0,0,0,1,0,1,1,3,0,1,0
3614,1,1,2,3,1,3,1,2,1,3,0
3615,0,0,0,1,0,1,1,3,0,1,0
3616,0,0,0,1,0,1,1,3,0,1,0
3617,1,1,2,3,1,3,1,2,1,3,1
3618,1,1,2,3,1,3,1,2,1,3,1
3619,2,1,1,2,1,2,0,0,1,2,1
3620,2,1,1,2,1,2,0,0,1,2,1
3621,3,0,0,0,0,0,1,1,0,0,0
3622,2,1,1,2,1,2,0,0,1,2,1
3623,2,1,1,2,1,2,0,0,1,2,0
3624,2,1,1,2,1,2,0,0,1,2,0
3625,0,0,0,1,0,1,1,3,0,1,1
3626,2,1,1,2,1,2,0,0,1,2,1
3627,3,0,0,0,0,0,1,1,0,0,1
3628,1,1,2,3,1,3,1,2,1,3,1
3629,2,1,1,2,1,2,0,0,1,2,0
3630,1,1,2,3,1,3,1,2,1,3,1
3631,1,1,2,3,1,3,1,2,1,3,0
3632,3,0,0,0,0,0,1,1,0,0,1
3633,3,0,0,0,0,0,1,1,0,0,1
3634,2,1,1,2,1,2,0,0,1,2,0
3635,2,1,1,2,1,2,0,0,1,2,1
3636,1,1,2,3,1,3,1,2,1,3,1
3637,3,0,0,0,0,0,1,1,0,0,0
3638,2,1,1,2,1,2,0,0,1,2,0
3639,1,1,2,3,1,3,1,2,1,3,1
3640,2,1,1,2,1,2,0,0,1,2,0
3641,3,0,0,0,0,0,1,1,0,0,1
3642,2,1,1,2,1,2,0,0,1,2,1
3643,1,1,2,3,1,3,1,2,1,3,0
3644,2,1,1,2,1,2,0,0,1,2,0
3645,1,1,2,3,1,3,1,2,1,3,1
3646,2,1,1,2,1,2,0,0,1,2,0
3647,2,1,1,2,1,2,0,0,1,2,0
3648,2,1,1,2,1,2,0,0,1,2,0
3649,2,1,1,2,1,2,0,0,1,2,1
3650,1,1,2,3,1,3,1,2,1,3,0
3651,1,1,2,3,1,3,1,2,1,3,1
3652,1,1,2,3,1,3,1,2,1,3,0
3653,3,0,0,0,0,0,1,1,0,0,0
3654,2,1,1,2,1,2,0,0,1,2,1
3655,0,0,0,1,0,1,1,3,0,1,1
3656,2,1,1,2,1,2,0,0,1,2,1
3657,1,1,2,3,1,3,1,2,1,3,0
3658,3,0,0,0,0,0,1,1,0,0,0
3659,3,0,0,0,0,0,1,1,0,0,0
3660,2,1,1,2,1,2,0,0,1,2,0
3661,3,0,0,0,0,0,1,1,0,0,0
3662,0,0,0,1,0,1,1,3,0,1,0
3663,2,1,1,2,1,2,0,0,1,2,1
3664,1,1,2,3,1,3,1,2,1,3,0
3665,0,0,0,1,0,1,1,3,0,1,1
3666,1,1,2,3,1,3,1,2,1,3,0
3667,1,1,2,3,1,3,1,2,1,3,0
3668,1,1,2,3,1,3,1,2,1,3,1
3669,3,0,0,0,0,0,1,1,0,0,1
3670,3,0,0,0,0,0,1,1,0,0,1
3671,2,1,1,2,1,2,0,0,1,2,0
3672,2,1,1,2,1,2,0,0,1,2,1
3673,1,1,2,3,1,3,0,2,1,3,0
3674,1,1,2,3,1,3,1,2,1,3,1
3675,2,1,1,2,1,2,0,0,1,2,0
3676,1,1,2,3,1,3,1,2,1,3,0
3677,2,1,1,2,1,2,0,0,1,2,1
3678,3,0,0,0,0,0,1,1,0,0,1
3679,1,1,2,3,1,3,1,2,1,3,0
3680,0,0,0,1,0,1,1,3,0,1,0
3681,1,1,2,3,1,3,1,2,1,3,0
3682,0,0,0,1,0,1,1,3,0,1,0
3683,2,1,1,2,1,2,0,0,1,2,1
3684,0,0,0,1,0,1,1,3,0,1,0
3685,0,0,0,1,0,1,1,3,0,1,0
3686,1,1,2,3,1,3,1,2,1,3,1
3687,1,1,2,3,1,3,1,2,1,3,0
3688,3,0,0,0,0,0,1,1,0,0,1
3689,1,1,2,3,1,3,1,2,1,3,1
3690,1,1,2,3,1,3,1,2,1,3,1
3691,2,1,1,2,1,2,0,0,1,2,0
3692,3,0,0,0,0,0,1,1,0,0,1
3693,3,0,0,0,0,0,1,1,0,0,1
3694,3,0,0,0,0,0,1,1,0,0,0
3695,2,1,1,2,1,2,0,0,1,2,1
3696,2,1,1,2,1,2,0,0,1,2,1
3697,1,1,2,3,1,3,1,2,1,3,0
3698,1,1,2,3,1,3,1,2,1,3,1
3699,2,1,1,2,1,2,0,0,1,2,1
3700,1,1,2,3,1,3,1,2,1,3,1
3701,1,1,2,3,1,3,1,2,1,3,1
3702,3,0,0,0,0,0,1,1,0,0,1
3703,1,1,2,3,1,3,1,2,1,3,1
3704,2,1,1,2,1,2,0,0,1,2,0
3705,3,0,0,0,0,0,1,1,0,0,0
3706,3,0,0,0,0,0,1,1,0,0,1
3707,0,0,0,1,0,1,1,3,0,1,1
3708,3,0,0,0,0,0,1,1,0,0,1
3709,1,1,2,3,1,3,1,2,1,3,1
3710,3,0,0,0,0,0,1,1,0,0,0
3711,0,0,0,1,0,1,1,3,0,1,1
3712,1,1,2,3,1,3,1,2,1,3,1
3713,2,1,1,2,1,2,0,0,1,2,1
3714,1,1,2,3,1,3,1,2,1,3,1
3715,1,1,2,3,1,3,1,2,1,3,1
3716,1,1,2,3,1,3,1,2,1,3,0
3717,3,0,0,0,0,0,1,1,0,0,0
3718,2,1,1,2,1,2,0,0,1,2,1
3719,3,0,0,0,0,0,1,1,0,0,1
3720,3,0,0,0,0,0,1,1,0,0,1
3721,1,1,2,3,1,3,1,2,1,3,1
3722,3,0,0,0,0,0,1,1,0,0,1
3723,2,1,1,2,1,2,0,0,1,2,0
3724,2,1,1,2,1,2,0,0,1,2,1
3725,0,0,0,1,0,1,1,3,0,1,1
3726,1,1,2,3,1,3,1,2,1,3,0
3727,3,0,0,0,0,0,1,1,0,0,0
3728,2,1,1,2,1,2,0,0,1,2,1
3729,0,0,0,1,0,1,1,3,0,1,0
3730,3,0,0,0,0,0,1,1,0,0,1
3731,3,0,0,0,0,0,1,1,0,0,0
3732,3,0,0,0,0,0,1,1,0,0,1
3733,2,1,1,2,1,2,0,0,1,2,0
3734,2,1,1,2,1,2,0,0,1,2,1
3735,1,1,2,3,1,3,1,2,1,3,1
3736,2,1,1,2,1,2,0,0,1,2,0
3737,1,1,2,3,1,3,1,2,1,3,0
3738,2,1,1,2,1,2,0,0,1,2,0
3739,0,0,0,1,0,1,1,3,0,1,1
3740,1,1,2,3,1,3,1,2,1,3,1
3741,1,1,2,3,1,3,1,2,1,3,0
3742,2,1,1,2,1,2,0,0,1,2,0
3743,3,0,0,0,0,0,1,1,0,0,0
3744,3,0,0,0,0,0,1,1,0,0,0
3745,1,1,2,3,1,3,1,2,1,3,1
3746,1,1,2,3,1,3,1,2,1,3,1
3747,2,1,1,2,1,2,0,0,1,2,1
3748,2,1,1,2,1,2,0,0,1,2,0
3749,3,0,0,0,0,0,1,1,0,0,1
3750,0,0,0,1,0,1,1,3,0,1,0
